source_id,Pristine_mag_CaHK,Pristine_flux_CaHK,Pristine_flux_error_CaHK
2599,21.533858313973628,1.773114063394588e-19,2.609234400762961e-19
2600,20.409627047020248,4.993777418719387e-19,1.3664538895358378e-18
2601,20.888866578669475,3.2116881441385136e-19,2.085582685765037e-19
2602,22.107637615793482,1.0452614983447906e-19,7.226470210066806e-20
2603,20.02902914828427,7.090360888782083e-19,9.61495096462591e-19
2604,20.67481169666871,3.9116079608962766e-19,2.4262807565214144e-19
2605,21.66937239512887,1.565060180607535e-19,1.737298655731379e-19
2606,21.76765262643394,1.4296145165700597e-19,4.916964436016495e-19
2607,21.830808586426404,1.348827977138972e-19,4.339541148985438e-19
2608,22.817321883954737,5.436898763747695e-20,4.823160651811152e-19
2609,20.92273479627193,3.1130498951105387e-19,2.0432723850411925e-19
2610,22.374962201690682,8.171374581634951e-20,1.4154535699549837e-19
2611,20.90174403746502,3.1738206757716145e-19,4.507230958459863e-19
2612,20.6123151251434,4.1433722202918617e-19,5.1898671104472655e-19
2613,,-1.9880777274144742e-18,3.6827541804099303e-19
2614,22.253110000597605,9.14189017754542e-20,4.0549888839817544e-19
2615,20.18275130889735,6.154311531058574e-19,5.583224941947197e-19
2616,23.167209837664952,3.9390914628914235e-20,3.1301591968034047e-19
2617,21.342065349194986,2.1156989003179977e-19,3.9310392501662737e-19
2618,20.37437269245154,5.158588944054144e-19,5.689288669618173e-19
2619,20.994722626034065,2.9133385098639695e-19,3.271825955766256e-19
2620,21.3039847312444,2.191220627085573e-19,4.520715945724347e-19
2621,21.227577803093578,2.3509796979601833e-19,3.8793072737218397e-19
2622,20.99846413141091,2.903316267126204e-19,1.6707034671162445e-19
2623,20.786692459648425,3.5286047640795873e-19,3.8739262158662784e-19
2624,21.06483379510693,2.7311558414333963e-19,2.8982867142412153e-19
2625,20.584326207672778,4.25157179164754e-19,3.022023312739055e-19
2626,21.97744767907491,1.1784222349859166e-19,3.824577415941605e-19
2627,20.224448329755948,5.922439979549463e-19,3.1755392567990893e-19
2628,20.215088766052137,5.973714925372173e-19,2.6198579992209105e-19
2629,21.224272861035868,2.3581468986387797e-19,7.12167291800634e-20
2630,21.76155124820446,1.4376709611631991e-19,1.46200224861677e-19
2631,20.83472369528916,3.375907371381203e-19,3.2697573669143964e-19
2632,22.27565052080551,8.954055700623804e-20,5.098621870194975e-19
2633,21.30281392099506,2.193584817685517e-19,4.040058495120312e-19
2634,21.049998299124614,2.7687304711952867e-19,2.470876372067079e-19
2635,21.178690509890213,2.459256319408746e-19,3.2784091195168167e-19
2636,20.267233810864486,5.693593744375438e-19,6.210397781463956e-19
2637,19.972991265386494,7.465922782362487e-19,7.186382711204701e-19
2638,21.727129067376264,1.4839811111075305e-19,6.7822113029314475e-19
2639,20.969355582882198,2.982206873472518e-19,2.6268292231771235e-19
2640,21.57374573828169,1.7091560029330337e-19,4.245554476123771e-19
2641,21.415457785717653,1.9774107267195074e-19,2.1049436693778154e-19
2642,20.21554983780106,5.971178649587859e-19,2.899850727918127e-19
2643,20.39129955136097,5.078789107152775e-19,8.560633468912507e-20
2644,20.459306611519754,4.770428109381221e-19,2.031697635755108e-19
2645,19.650821171837,1.0045036780105138e-18,9.237364751913923e-19
2646,22.870736916961018,5.175892326973619e-20,4.0736864345993606e-19
2647,,-1.0328191932148897e-18,1.1354330824451365e-18
2648,21.749312919847814,1.4539679454492554e-19,4.68877487925817e-19
2649,,-6.100124994661364e-20,2.6549131248758777e-19
2650,20.391985031650957,5.075583622200962e-19,2.905192267521651e-19
2651,,-8.365961152943172e-21,1.5947223213470754e-19
2652,20.491569196699533,4.630760512592652e-19,2.4219472392435426e-19
2653,20.926174167536626,3.1032040470995203e-19,2.4683518280080144e-19
2654,21.811525519766267,1.3729976442693565e-19,4.943469827210068e-19
2655,,-1.4365717669227477e-20,6.613285837398468e-20
2656,21.254950829142647,2.292448924101509e-19,5.455395331604713e-19
2657,21.96895917997252,1.1876714807928954e-19,4.729423075074113e-19
2658,21.617007609207835,1.6423925119481674e-19,6.311360694591385e-19
2659,21.100668811041732,2.642484664489672e-19,3.0512776785473077e-19
2660,,-7.111531653169869e-20,4.479866218646011e-19
2661,,-2.7969000428275737e-18,6.407987728114838e-19
2662,21.837194612365177,1.3409177975338845e-19,3.9044915843082946e-19
2663,21.595815557909308,1.6747646167068094e-19,3.048246099905138e-19
2664,22.80661026708434,5.490803390309807e-20,5.858357121431698e-19
2665,21.821902074888943,1.3599381905269646e-19,5.021908734117633e-19
2666,,-2.5186797805514937e-18,1.3973263824209546e-18
2667,21.924409044034757,1.2374178667313095e-19,4.578781068167367e-19
2668,21.42574954377015,1.9587552905272996e-19,1.3430500442761577e-19
2669,20.60238610690291,4.1814369942804765e-19,4.1203265580978436e-19
2670,23.039712586110145,4.4299106381371205e-20,5.7321518274898405e-19
2671,,-1.3553279764572388e-18,8.046996689713882e-19
2672,,-2.921379889157539e-18,3.3856535671231336e-18
2673,22.909782818846328,4.9930610071044433e-20,5.462654431956918e-19
2674,19.983281704039936,7.395496202269576e-19,7.890169878172808e-19
2675,21.575419022501894,1.7065239629255985e-19,4.937393536952479e-19
2676,22.253173591175074,9.141354761070339e-20,2.4336794994085763e-19
2677,21.383100173808405,2.0372293787282657e-19,1.57862191207617e-19
2678,22.263928472724746,9.05125105084787e-20,4.394634935683179e-19
2679,20.202904931805097,6.041127855025503e-19,1.8329488624941267e-18
2680,21.5613381401481,1.7287999604539382e-19,9.42874042741102e-20
2681,22.20222061091336,9.580578984113561e-20,5.82308555246118e-19
2682,22.126417444205718,1.0273372190778533e-19,4.136540405014049e-19
2683,21.438367413917984,1.9361234024782567e-19,6.179964014391446e-19
2684,20.26460824832935,5.707378838654992e-19,7.549335250972013e-20
2685,20.15037542921122,6.340592290658621e-19,4.473147835477841e-19
2686,20.166179460363157,6.248966778919327e-19,1.421906914524226e-18
2687,20.620044614721724,4.1139797921488804e-19,2.8990122384317184e-19
2688,21.819156307778226,1.3633817518227958e-19,1.6372838235764688e-19
2689,22.45517861645855,7.58941940553968e-20,3.3036949001523904e-19
2690,21.259962612156787,2.281891313562203e-19,8.189718925562722e-20
2691,,-4.2369262911973507e-19,1.7720397581410383e-19
2692,22.25841670431308,9.097316793012381e-20,6.338282506421281e-19
2693,21.77205098913721,1.4238348033002017e-19,6.23464843131573e-19
2694,20.78135481622694,3.545994629450868e-19,7.609593498396459e-19
2695,20.475872944113934,4.698192663479871e-19,2.985351944952204e-19
2696,,-5.207390785142351e-19,3.687970935277113e-19
2697,21.72866747166982,1.4818799135279434e-19,3.723080161364578e-19
2698,21.726532803074544,1.4847963072583496e-19,1.0511571280235124e-19
2699,20.183581389664727,6.149608157184558e-19,6.221186431631146e-19
2700,21.397550247300774,2.0102955026902238e-19,8.891021270154638e-19
2701,,-4.803565686479185e-19,1.1258895479382196e-19
2702,20.83363971640885,3.379279497712776e-19,4.521444179083513e-19
2703,20.83264994504155,3.382361497815815e-19,2.2335773481226015e-19
2704,,-1.6888285560454644e-18,1.3891027739339465e-18
2705,20.908163753986972,3.1551099512130153e-19,1.2822759834273471e-19
2706,20.311171082053765,5.467786736641171e-19,1.3425041716269965e-18
2707,23.416538888388107,3.130865742536193e-20,1.7042516021953461e-19
2708,21.688269459903015,1.538056240107667e-19,1.9920510076358885e-18
2709,22.004947641190714,1.1489495080569108e-19,9.34713217312449e-20
2710,21.6569304711163,1.583098041265322e-19,4.658320796104504e-19
2711,21.156309421518007,2.5104769103947557e-19,2.884882106542051e-19
2712,,-8.974773763450643e-22,2.8261989405020933e-19
2713,21.57169435185698,1.7123883292918274e-19,5.430601905390776e-19
2714,19.775595613468507,8.954508532337084e-19,8.209212082912916e-19
2715,21.42912708663751,1.9526713998880864e-19,1.28569667292207e-18
2716,21.416065538186107,1.9763041596231624e-19,4.479933832226429e-19
2717,22.943420411392044,4.8407408747363935e-20,4.793340703627097e-19
2718,,-1.597627527290437e-18,9.130060275210729e-19
2719,,-8.986168477579312e-20,2.835040581857656e-19
2720,22.081485062932376,1.0707448021578417e-19,6.422937950967728e-19
2721,19.963487065999917,7.531564046929707e-19,3.6358477061048285e-19
2722,21.18526243027041,2.4444154942639046e-19,4.2051780664612358e-19
2723,,-9.019282710198142e-19,1.7351362966239245e-18
2724,22.230634725311727,9.333104099278545e-20,1.4768015010161837e-19
2725,21.106481480459255,2.62837548480028e-19,7.79311548370934e-20
2726,20.51779254521475,4.520255485723621e-19,4.1149820542321795e-19
2727,,-3.3491736612414797e-20,5.969374399361251e-19
2728,20.40858887314477,4.998554719755046e-19,5.951722054345712e-19
2729,,-2.4669621939600054e-18,4.381760629409177e-19
2730,21.377142826857227,2.0484382148205585e-19,3.522508893710877e-19
2731,,-3.8985411251278616e-20,3.5916663797254213e-19
2732,,-2.0173873648358854e-18,1.051750353339539e-18
2733,20.65107481175345,3.99806706909847e-19,5.552081968385249e-19
2734,21.45042391766518,1.9147427462594482e-19,7.035856831335955e-20
2735,,-1.1556546496599666e-19,8.830504806497328e-19
2736,21.38345054811295,2.036572057306018e-19,6.845842347891728e-19
2737,21.204537569467124,2.401402576247119e-19,4.2428702884225265e-19
2738,22.896752417709653,5.0533459737053466e-20,3.4292341907083827e-19
2739,20.423685294885093,4.9295341778438285e-19,3.141748172815762e-19
2740,20.975322973067353,2.965861119753912e-19,3.9609236625524687e-20
2741,21.35945406930087,2.0820846016261032e-19,2.3102820783065563e-19
2742,19.822003254609836,8.579830302163442e-19,6.843448922111765e-19
2743,19.904308064181965,7.953472326674952e-19,8.290334515765169e-19
2744,21.92570134581374,1.2359459014388538e-19,2.025335798522553e-19
2745,20.04966236659266,6.956888668338274e-19,5.675026287549303e-20
2746,20.911985468297463,3.1440237111576334e-19,3.780386325717964e-19
2747,20.13889382485623,6.40799951281063e-19,6.041211957228876e-19
2748,20.916505744460796,3.1309613189478573e-19,2.6614972445773174e-19
2749,22.210322843107516,9.509350667255226e-20,6.389972951233361e-19
2750,21.29231021753927,2.2149091282061882e-19,5.798775629583332e-19
2751,,-3.0430932770817983e-19,6.901964655495145e-19
2752,20.342735017150634,5.311118521659e-19,2.7488052054456274e-19
2753,22.49285705820346,7.330560404382986e-20,1.7998779903833313e-19
2754,21.275360535636157,2.249757901215752e-19,4.941554719571209e-19
2755,20.283591168153198,5.6084587853378695e-19,5.005298420024718e-19
2756,20.776693203457878,3.561252102249818e-19,3.242493723540119e-19
2757,21.824845491521746,1.3562564087875287e-19,5.727014009229772e-19
2758,21.301240949122164,2.1967651001955967e-19,3.660357965057875e-19
2759,22.260462607844747,9.080190434387557e-20,4.249581665405439e-19
2760,20.5577412434786,4.356959295609893e-19,4.812231826944597e-19
2761,20.135430232729195,6.42847422456664e-19,7.861572750210301e-19
2762,22.30178039127996,8.741135319242143e-20,1.946893081074039e-19
2763,20.93852855642921,3.0680934070765834e-19,5.801751220069747e-19
2764,22.989616211915365,4.6390976606969054e-20,4.119938593563943e-19
2765,,-1.5207590862265309e-19,5.597336317921774e-19
2766,21.22216725904048,2.3627245636424506e-19,1.8361115944635184e-19
2767,21.49783960200796,1.8329227396105197e-19,7.589562370011516e-19
2768,21.319735911337023,2.159661247494833e-19,1.6513139979321107e-19
2769,,-2.2886641655265992e-18,3.381384527408753e-19
2770,,-1.4799681688566654e-19,4.1320462414213454e-20
2771,20.910423054809396,3.1485513313942643e-19,2.8917952819196866e-19
2772,21.272383152697774,2.255935814012438e-19,6.437427405485124e-19
2773,21.27926515358038,2.2416816592496543e-19,8.215480487370384e-20
2774,20.35083782752974,5.271629370843133e-19,2.254370626736264e-19
2775,21.374296532952503,2.0538153093963152e-19,2.6931868490822196e-19
2776,20.79610676637355,3.498140861409406e-19,4.832724212949009e-19
2777,,-2.7380044042707644e-18,3.7103026368812836e-18
2778,21.750728061986035,1.4520740867315713e-19,2.2704855042297e-19
2779,20.912272452701846,3.14319278507127e-19,1.4252837081519648e-18
2780,20.10169098530631,6.631375277853071e-19,4.430813244499237e-19
2781,21.378837801464247,2.045242832744665e-19,6.305234243757323e-19
2782,,-7.280839268771593e-20,2.4797060975644143e-19
2783,22.207862108485845,9.530927294674533e-20,2.1030173538744006e-19
2784,20.29772943869826,5.535899847771967e-19,6.0438994634521175e-19
2785,21.06958947930607,2.719219138661018e-19,7.617358473762542e-20
2786,20.84777906230784,3.3355570655912663e-19,4.0202299710811065e-19
2787,21.094575358749278,2.6573567142986617e-19,3.1842609235419436e-19
2788,21.232592154850938,2.340146994096095e-19,1.4841783969499858e-19
2789,20.52392368228273,4.494801603111092e-19,6.371627380720681e-19
2790,,-2.1018046644961896e-19,2.646020303268279e-19
2791,20.16802344456629,6.238362714741533e-19,4.342361883564874e-19
2792,20.373583631454455,5.162339321703014e-19,4.1432712669796285e-19
2793,,-1.6583847325599526e-18,1.1096880649720215e-18
2794,20.68976704320534,3.858097357758437e-19,4.0082922428229323e-19
2795,,-7.4724787212630355e-19,7.51099110593051e-19
2796,20.717854270822745,3.7595710062550833e-19,6.422942148995641e-20
2797,20.516361746940238,4.526216268023144e-19,6.710429110155951e-19
2798,20.67919396698508,3.8958516694576447e-19,7.048322285502441e-19
2799,21.279045762305916,2.2421346745273447e-19,3.3038790303247535e-19
2800,21.158330668405195,2.5058076608099734e-19,4.778459139896635e-19
2801,19.905415597688656,7.945363316591203e-19,6.544030364884753e-19
2802,20.35726190090651,5.240530339595692e-19,1.4104636877535109e-19
2803,22.876027055215996,5.150734661528978e-20,6.554959497576676e-19
2804,,-1.3810134588890281e-18,7.745946751966372e-19
2805,,-6.641761889846496e-19,1.6032403858625097e-19
2806,19.764800250465267,9.04398638366254e-19,8.581094560758629e-19
2807,20.746082958407417,3.663083484105579e-19,2.5544772014451673e-19
2808,21.508140446346044,1.8156152482492176e-19,5.080476007814493e-19
2809,21.63085439448763,1.6215794881786297e-19,5.046043266751391e-19
2810,20.5460506151386,4.404126187642954e-19,6.274425239359545e-20
2811,20.739844744519434,3.6841907022210623e-19,6.07394319263594e-19
2812,20.208443697371923,6.010388170313699e-19,8.059275976149359e-20
2813,21.899047361602083,1.2666629143455401e-19,4.88161297886477e-19
2814,21.085911833331625,2.678645654774059e-19,3.3061092806679966e-19
2815,22.28325611889257,8.891551585427997e-20,5.081736829396882e-19
2816,,-2.264209220249001e-19,4.510980289158554e-19
2817,21.672056202042686,1.561196320995767e-19,3.5936287999219864e-19
2818,21.12091011962762,2.5936773660926543e-19,7.249780480696038e-20
2819,,-1.5979313482671186e-19,2.1319207586141107e-19
2820,,-1.4185558514665264e-19,1.2354522358287938e-19
2821,21.06365389727623,2.7341254729627343e-19,3.318691866381504e-19
2822,20.50095128484549,4.590917474758675e-19,3.0752332731231996e-19
2823,21.35356597288884,2.0934067050142e-19,4.543703564587994e-19
2824,21.180548002280457,2.455052586895124e-19,5.040642651573728e-19
2825,20.835985935492435,3.371984936096644e-19,1.8436858537763948e-19
2826,20.66488581426589,3.947532136927717e-19,1.72383197048578e-19
2827,20.138737386329634,6.408922877271542e-19,4.748948793765673e-19
2828,22.320120746088886,8.594719382901588e-20,6.332583647882701e-19
2829,22.248017779062902,9.184867347252491e-20,6.761889767768052e-20
2830,21.693232052720223,1.5310422621267028e-19,1.0585830512218757e-19
2831,,-1.32396885922271e-18,5.312760663942696e-19
2832,20.38280416879771,5.118684154481115e-19,4.578583934896853e-19
2833,,-1.063196551952895e-19,2.5968534237686817e-19
2834,20.467091454403327,4.736345969932379e-19,2.450449848473242e-20
2835,25.679525572525638,3.8946619801672805e-21,4.555408524492216e-19
2836,20.918012572899062,3.1266190585936256e-19,7.355524693422709e-20
2837,21.106916833206494,2.6273217840008e-19,2.5757159984017243e-19
2838,21.58008469367825,1.6992063505828907e-19,1.0565757829161322e-18
2839,,-9.685085920959583e-19,1.8107760114430724e-18
2840,,-2.882380389939052e-18,1.2122763433291737e-18
2841,21.722059462314167,1.4909264348829654e-19,4.909309946527094e-19
2842,22.444981889707417,7.661031430803057e-20,6.131019589429488e-19
2843,22.867560600912082,5.191056545709911e-20,3.626693891409393e-19
2844,22.34266585333879,8.418091823429808e-20,2.2544521697726324e-19
2845,20.9780660101159,2.95837753515944e-19,4.657688027287243e-20
2846,19.855501536647363,8.319158243490609e-19,4.378315937828322e-19
2847,19.879685352471743,8.135904815764764e-19,1.9261616206034192e-19
2848,19.821119621708778,8.586815890593124e-19,6.887998831793235e-19
2849,,-6.159259143197824e-19,9.55376909147808e-20
2850,,-9.424147360365748e-20,3.4646897893596607e-19
2851,20.876199026531513,3.249379149571905e-19,6.221881785418444e-20
2852,20.612226747009583,4.1437095014904384e-19,6.373967051023962e-19
2853,21.714089919072197,1.5019104269389518e-19,3.843427721494936e-19
2854,26.468164128277746,1.883711324545522e-21,1.6410966663213919e-19
2855,21.44235211747031,1.9290307605597697e-19,4.576102761460177e-19
2856,20.659746152934435,3.9662632762858703e-19,1.093282616569192e-18
2857,20.202881098186413,6.04126046874639e-19,6.557711386283329e-19
2858,20.75150351484147,3.644841053339568e-19,3.174028730278501e-19
2859,21.535285777356254,1.770784407006885e-19,2.4238875197414277e-19
2860,20.84688749128969,3.33829724074546e-19,1.427573851111508e-19
2861,,-2.4362331331331582e-18,6.354522936578698e-19
2862,19.762456489574323,9.063530575619437e-19,6.669400088114344e-19
2863,,-1.2545328956270137e-18,8.482681570642716e-19
2864,20.163845255073166,6.262415775077938e-19,9.357677484746885e-19
2865,20.903834202351934,3.167716589728563e-19,9.999456220422558e-19
2866,21.45849487002187,1.9005620450616706e-19,1.292728386564027e-19
2867,22.560511331476615,6.887719739424617e-20,5.324455881548987e-19
2868,21.4672153690728,1.8853581053530825e-19,5.300075066619343e-19
2869,21.4048892591502,1.996752773489403e-19,5.920577601305211e-19
2870,21.00094010377575,2.896702929116944e-19,2.7542166273033876e-19
2871,,-5.029539939578278e-19,2.1060882603663124e-18
2872,23.95322887536459,1.909802466324441e-20,2.919557291202809e-19
2873,,-3.196979679065865e-20,4.88835234816685e-19
2874,,-2.27577133800502e-20,6.439665892393068e-19
2875,20.402144191643853,5.028313228481165e-19,5.741537459977652e-19
2876,20.790941788682392,3.5148215827972593e-19,6.681090700927227e-19
2877,24.43945357449132,1.2203898029360165e-20,1.3633040925323483e-19
2878,,-2.359299001900711e-18,2.3089357513829167e-19
2879,20.984956890327414,2.9396609536802375e-19,2.457821661431601e-19
2880,21.08669502836354,2.6767141123959455e-19,3.1468518950921405e-19
2881,20.619356212756575,4.116589053750913e-19,9.218056950350156e-19
2882,,-2.9748560271769775e-18,2.767453935133164e-18
2883,20.79607107736206,3.49825584996809e-19,9.660869906907231e-20
2884,,-2.752510211411699e-18,2.493708157896542e-18
2885,21.14125823183176,2.545521135062758e-19,6.132588285787207e-19
2886,,-2.649654217516171e-18,1.8474515819306585e-18
2887,21.892857587423283,1.2739047736545304e-19,3.9984170475544734e-19
2888,,-1.378760524692661e-19,3.6859801957607507e-19
2889,22.0194649088418,1.1336892706867631e-19,1.9684911302765555e-19
2890,22.06452402037287,1.087602987462119e-19,1.7882303797795319e-19
2891,20.76800688771758,3.589857792493512e-19,5.614132048144877e-19
2892,21.957473119396095,1.2003026149458715e-19,4.119194490524768e-19
2893,20.705621149965264,3.8021700803282927e-19,1.949555678831468e-19
2894,20.33060113123712,5.370807015155872e-19,1.004676839527098e-18
2895,22.3235286206388,8.567784841580478e-20,3.8793332894806403e-19
2896,,-2.1793242635011146e-18,1.0988519140892207e-18
2897,22.2844664446738,8.881645239848573e-20,5.468167130450689e-19
2898,,-5.32620224130227e-19,6.195829970224625e-19
2899,20.922657395813307,3.113271827544279e-19,1.595086077515914e-19
2900,22.42008427236915,7.838740565029367e-20,3.7638253776388255e-19
2901,21.94848138260362,1.210284432012037e-19,4.823086079834823e-19
2902,24.44693189378722,1.2120129006646904e-20,6.415869504234595e-19
2903,21.874030842018204,1.2961870052953133e-19,4.345054903796051e-19
2904,,-1.6758018603615934e-19,5.4487066594776e-19
2905,23.33957629708107,3.360852720200456e-20,5.77404082014736e-19
2906,22.518840581986314,7.157210117863982e-20,5.921830409134033e-19
2907,21.296747257926054,2.2058760063492356e-19,6.150796588477243e-19
2908,20.475811270563266,4.698459544561722e-19,6.282233864180694e-19
2909,,-1.8372606850887273e-18,1.5224455787617685e-18
2910,19.91964419790543,7.841918435250315e-19,9.094809833884167e-19
2911,21.30340235628608,2.1923962849682377e-19,2.927625534409454e-19
2912,21.01810095141393,2.851278369550954e-19,5.97650153587392e-20
2913,20.227896835954343,5.903659017272603e-19,1.9994919057172227e-19
2914,19.711022351523088,9.503226040992075e-19,2.585219409816104e-19
2915,,-3.1120442866315435e-20,4.326959839855447e-19
2916,20.66714790543544,3.939316161739516e-19,6.485210911689077e-19
2917,,-2.1184870639193462e-18,1.7504143824353534e-18
2918,20.747813397259424,3.6572499369582774e-19,4.66388185142744e-19
2919,21.320133108780578,2.1588713180127717e-19,5.063421586189352e-19
2920,21.180782671126327,2.4545220140931065e-19,1.5046519987802416e-19
2921,,-1.5487224158204326e-18,1.3368832842395518e-18
2922,22.62834079648852,6.470587007977168e-20,3.690763643813272e-20
2923,20.63747237776815,4.048471151079268e-19,4.38697648969965e-19
2924,21.00237182452457,2.8928856699673545e-19,2.8142725544042265e-19
2925,,-1.657152520797255e-18,2.3350433355778508e-18
2926,19.94792618614297,7.640284410539374e-19,2.6004541394873806e-19
2927,23.15491559611252,3.983948920480837e-20,5.589612128122121e-19
2928,21.508939234667583,1.8142799709663758e-19,4.844591126577703e-19
2929,20.75632491087197,3.6286914017368266e-19,4.235098373647597e-19
2930,22.173907231186764,9.833703453889461e-20,5.344944157586218e-19
2931,21.25097862976791,2.3008512799257743e-19,6.284913447158146e-19
2932,19.81404078457616,8.642983545060204e-19,6.211321557940384e-19
2933,20.347271761518915,5.288972335357885e-19,1.9972367242205449e-19
2934,,-2.538852784120498e-18,7.94702484895084e-19
2935,20.11843247321325,6.529907220849705e-19,5.990015698948313e-19
2936,20.78925562325647,3.5202843968926535e-19,3.6515981428323107e-19
2937,21.008683703224154,2.8761167987221587e-19,3.162763002985889e-20
2938,,-2.47742605937828e-19,5.448911589803367e-19
2939,20.58007925885875,4.2682347416158144e-19,1.0120728818163157e-18
2940,20.9378369446418,3.0700483990275346e-19,1.4298240797576027e-19
2941,20.62183257259281,4.1072105886053627e-19,2.9077518509336055e-19
2942,,-9.28446585337169e-19,1.0957623334598241e-18
2943,,-4.909681421643084e-19,6.70396682883009e-19
2944,20.784771409434423,3.5348536368136533e-19,5.44400441434172e-20
2945,,-2.620394739456584e-19,6.278506602619367e-19
2946,22.007968737412508,1.1457569625080646e-19,1.449383200293373e-19
2947,21.13717406863749,2.5551145352904997e-19,5.3959370341478815e-19
2948,,-4.590423587644049e-20,5.46317701860579e-19
2949,21.39219222898642,2.0202406637129148e-19,1.0326965350814539e-19
2950,21.17098181818223,2.4767790911612257e-19,1.9462109099480689e-19
2951,,-1.7066128089467338e-21,5.455892019820647e-19
2952,21.264414419429936,2.272554107730544e-19,5.705324980685631e-19
2953,21.387173980404167,2.0295997832728883e-19,2.847879043912082e-19
2954,20.423555284717285,4.930124494290573e-19,1.196020317880694e-18
2955,22.130664405305577,1.0233265403914877e-19,8.198877666630552e-20
2956,21.159222162073203,2.503750996607316e-19,4.2326381308074958e-19
2957,21.83269699949823,1.3464840094777894e-19,4.938654343470849e-19
2958,,-3.7132658044962643e-19,5.966713002742323e-19
2959,22.132277126036254,1.0218076494840362e-19,5.095494762144936e-19
2960,20.624429872219924,4.0973970564962416e-19,1.4102003036412126e-18
2961,20.077153140620904,6.782951999825467e-19,7.327028552609366e-20
2962,20.886504039972454,3.218684317664055e-19,4.957667086667228e-19
2963,22.134379334139634,1.0198311342698663e-19,3.4946388604391826e-19
2964,,-1.6687832809011621e-18,7.707110380612224e-19
2965,20.86427900248943,3.2852498111550468e-19,8.372501258968129e-19
2966,,-8.111368011464061e-20,5.309931319818353e-19
2967,21.41236927175755,1.9830437297340494e-19,3.7353223581321376e-19
2968,20.63929269052846,4.0416892924775783e-19,3.551940853260021e-19
2969,22.379506323119,8.13724647303055e-20,6.703120763264071e-19
2970,21.112609164738505,2.613583225603132e-19,6.94774543278743e-19
2971,20.997409406642337,2.9061380275260924e-19,2.6733166319866117e-19
2972,,-3.3683810391311826e-19,4.467512578149606e-19
2973,,-2.3447611005905154e-18,2.2587874343401415e-19
2974,21.586485944521375,1.6892176952556874e-19,3.4525735254208607e-19
2975,20.76371191702096,3.6040867278835288e-19,3.4178202085388467e-20
2976,,-1.493716824499734e-18,7.985068094709731e-19
2977,,-2.310876897014775e-20,4.6053481443562e-19
2978,21.57712400994581,1.7038462235600643e-19,6.580288142813262e-19
2979,20.626858133046998,4.0882434233442493e-19,4.0148443469454897e-19
2980,20.549956868251105,4.388309526939114e-19,3.3876592114673504e-19
2981,20.474354457343257,4.7047680494059215e-19,8.253961671157534e-20
2982,20.796170688098744,3.4979349176307497e-19,2.219945870424939e-19
2983,,-5.708762444054046e-19,9.120275818778402e-19
2984,20.538252802109344,4.43587070640922e-19,1.0529001146173026e-19
2985,22.27070782035496,8.99491102640403e-20,5.645370096849742e-19
2986,20.622838442935663,4.1034072630983967e-19,1.2033960479168375e-18
2987,21.959753540217914,1.1977842107996285e-19,3.2457781429560447e-19
2988,,-1.442482871603099e-18,1.9479599819890466e-18
2989,21.431824117099072,1.9478268726443642e-19,6.921898915092945e-19
2990,21.203465610274176,2.403774678001857e-19,3.272599612879588e-19
2991,20.32486054273669,5.399279165469581e-19,6.247287045864327e-20
2992,21.125605283040574,2.5824854704966775e-19,4.649430585565382e-19
2993,21.831260074898115,1.3482672021746225e-19,5.642760707574855e-20
2994,21.436220671416624,1.939955337077799e-19,8.839853516083893e-19
2995,20.4606060360905,4.764722208134181e-19,1.5320951221643172e-20
2996,21.520980629470326,1.7942698032437228e-19,2.9855867079040313e-19
2997,,-1.031596032391967e-20,3.210094539560908e-19
2998,,-1.3122015384339037e-19,4.531805227143868e-19
2999,,-1.7006433601025847e-18,8.984371684153345e-19
3000,21.346765249307975,2.1065603243301145e-19,6.419313785614255e-20
3001,20.520745709733607,4.50797725458315e-19,1.2025023983962794e-19
3002,20.811670188504625,3.4483546470859337e-19,1.0200751735592493e-19
3003,21.065369014076662,2.7298098365972443e-19,2.942225171434315e-19
3004,21.431937577056953,1.9476233344303496e-19,2.790496199198088e-19
3005,,-2.84370660751708e-18,2.546758816272706e-18
3006,21.89013652078317,1.2771014314705783e-19,7.000388382671509e-19
3007,21.56455679822336,1.723682533002224e-19,4.875445467046249e-19
3008,20.49894238682369,4.599419744882919e-19,2.3341591384712666e-19
3009,21.267401261666752,2.266310940548565e-19,1.7110087422970367e-19
3010,22.28507952244102,8.876631496954801e-20,1.4949670445184847e-19
3011,20.408420072252046,4.999331912307903e-19,5.280397513089877e-19
3012,,-7.050953682802206e-20,5.594708722438749e-19
3013,19.932341215994565,7.750746156363988e-19,1.1448482049089832e-18
3014,22.241633672232123,9.239033271900284e-20,4.1884857731443746e-19
3015,21.582450834472272,1.6955073087442104e-19,3.0149843494153417e-19
3016,20.09913537437254,6.647002624502127e-19,7.760956824446926e-19
3017,,-2.3200624255704874e-18,1.9535828781394975e-18
3018,21.904421850154908,1.260408316033698e-19,1.0258522531523582e-19
3019,,-3.3172776663781096e-19,6.613864224854765e-19
3020,20.85236438293006,3.321499923905148e-19,2.096697914042464e-19
3021,20.36170718603974,5.219118115051845e-19,5.345208940097118e-19
3022,,-4.572786728277414e-19,9.78011635670868e-19
3023,22.279552694596173,8.921932273053961e-20,2.1011377597445825e-19
3024,20.885039332848127,3.2230293982187107e-19,1.6518505557448924e-19
3025,22.447247114553118,7.645064506204571e-20,5.349409389999312e-19
